<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
2021-11-07,7.579678823090456,7.579678823090456,7.550661243105336,7.578145472419466,3940010062403.0,2016353606,34574,7.5310163320779155,7.579678823090456
2021-11-08,7.586803535162581,7.62657020629066,7.58629630715272,7.622663951323595,3793151085120.0,1856803942,34147,7.578145472419466,7.62657020629066
2021-11-09,7.62608275807238,7.668561108015897,7.5822291942764615,7.629489916393995,3152406545978.0,1532746439,34777,7.622663951323595,7.624130585661289
2021-11-10,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-13,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-14,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-15,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-16,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-17,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-20,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-21,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-22,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-23,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-24,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-27,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-28,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-29,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-11-30,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-12-01,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-12-04,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-12-05,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-12-06,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-12-07,0.0,0.0,0.0,7.629489916393995,0.0,0,0,7.629489916393995,7.624130585661289
2021-12-08,7.7102051944325325,7.719129840906732,7.687538766201629,7.706162970199575,1494682305343.0,673000683,10293,7.629489916393995,7.692113339595466
2021-12-11,7.71244383427499,7.741099090035366,7.65491704784832,7.68937110752969,2838191179423.0,1299565455,35796,7.706162970199575,7.655864017616056
2021-12-12,7.650168700845001,7.661997558901893,7.638198244285779,7.638679823876112,1628014520611.0,784137031,12759,7.68937110752969,7.638198244285779
2021-12-13,7.62608275807238,7.649216319820633,7.587817219993427,7.609862200913554,1040720814961.0,515929437,13568,7.638679823876112,7.587817219993427
2021-12-14,7.56164174558878,7.585788821732034,7.559038255443384,7.561121589530238,1554474013421.0,809024025,14825,7.609862200913554,7.559038255443384
2021-12-15,7.544861068658458,7.576097340623111,7.509883061154913,7.533158807455563,1370244919683.0,733471286,17475,7.561121589530238,7.526717561352706
2021-12-18,7.550135342488429,7.581719640125308,7.544861068658458,7.577633832602728,1369913720021.0,701269890,16307,7.533158807455563,7.581719640125308
2021-12-19,7.583756300707112,7.58629630715272,7.526717561352706,7.537430036586509,822100160745.0,438255155,11188,7.577633832602728,7.526717561352706
2021-12-20,7.518607216815252,7.554858521040676,7.497207223203318,7.527793987721444,689335824245.0,370934374,11061,7.537430036586509,7.53955882930103
2021-12-21,7.543802867501509,7.560601162768557,7.524021415206125,7.5406215286571525,455360598289.0,241912083,7920,7.527793987721444,7.529943370601589
2021-12-22,7.5443321080536885,7.589335823170617,7.5406215286571525,7.581209826196346,985874448468.0,503112829,12038,7.5406215286571525,7.589335823170617
2021-12-25,7.600902459542082,7.6128310304073565,7.545918151209323,7.579167967396076,935093198165.0,477969324,14531,7.581209826196346,7.552762084214147
2021-12-26,7.555381944240273,7.566828479208331,7.531552381407289,7.552762084214147,531227468999.0,278809739,9019,7.579167967396076,7.561121589530238
2021-12-27,7.566311014772463,7.601402334583733,7.56164174558878,7.596392304064196,1287787328826.0,647168553,14586,7.552762084214147,7.584773077612199
2021-12-28,7.591357046698551,7.633369649679584,7.5766097669730375,7.606387389772652,952079870450.0,473588868,12695,7.596392304064196,7.613818684808629
2021-12-29,7.610357618312838,7.628517626575055,7.576097340623111,7.599901959208498,865090336824.0,433094222,12508,7.606387389772652,7.585788821732034
2022-01-01,7.566828479208331,7.576097340623111,7.549082710812286,7.552762084214147,920963999683.0,483417009,13392,7.599901959208498,7.549082710812286
2022-01-02,7.53955882930103,7.564757012905729,7.528331766707247,7.5443321080536885,589325944403.0,312005308,10348,7.552762084214147,7.5443321080536885
2022-01-03,7.549609165154532,7.564757012905729,7.518064181233078,7.540090320145325,457768587235.0,243415136,8321,7.5443321080536885,7.526178913346146
2022-01-04,7.523481312573497,7.539027055823995,7.488852955733459,7.505492274737424,569565704956.0,313410783,10156,7.540090320145325,7.511524648390866
2022-01-05,7.498869733976931,7.533158807455563,7.498869733976931,7.51425465281641,378134002425.0,206261695,6857,7.505492274737424,7.51479976048867
2022-01-08,7.523481312573497,7.562681246721884,7.518064181233078,7.561121589530238,1581780466449.0,823489624,15463,7.51425465281641,7.562681246721884
2022-01-09,7.57198844937744,7.589841512182657,7.5406215286571525,7.56734567601324,1055318760881.0,546084675,13904,7.561121589530238,7.560601162768557
2022-01-10,7.560080465021827,7.615791072035833,7.551186867296149,7.602401335665818,1469852373812.0,734256431,16480,7.56734567601324,7.615791072035833
2022-01-11,7.62608275807238,7.6511201757027,7.606387389772652,7.635303886259415,1436542239214.0,694270995,18287,7.602401335665818,7.6246189861593985
2022-01-12,7.620705086838262,7.65491704784832,7.605890001053122,7.628031126930335,870299514596.0,423615268,11821,7.635303886259415,7.614805364711073
2022-01-15,7.595889917718538,7.600902459542082,7.577121930876679,7.579678823090456,808694518123.0,413306584,9351,7.628031126930335,7.579167967396076
2022-01-16,7.565793282428515,7.60688453121963,7.5406215286571525,7.579678823090456,615354783053.0,314510393,9792,7.579678823090456,7.5953872788539725
2022-01-17,7.596392304064196,7.628031126930335,7.593877844605118,7.618251097876695,1116277397528.0,548835115,13791,7.579678823090456,7.601402334583733
2022-01-18,7.596392304064196,7.605890001053122,7.56734567601324,7.5745584842024805,456739217757.0,234613428,5660,7.618251097876695,7.56734567601324
2022-01-19,7.560601162768557,7.594381242551817,7.545389749611823,7.5678626054638825,501380994418.0,259186005,7564,7.5745584842024805,7.576097340623111
2022-01-22,7.581209826196346,7.598399329323964,7.5251007461258,7.556427969440253,510921098528.0,267244612,8128,7.5678626054638825,7.533158807455563
2022-01-23,7.524021415206125,7.562161631225652,7.507141079727608,7.535830462798367,549773858139.0,293501295,8881,7.556427969440253,7.551186867296149
2022-01-24,7.5595594960077,7.572502985020384,7.532623618788788,7.552237287560802,417281996715.0,219103478,7124,7.535830462798367,7.5485559791698735
2022-01-25,7.501082124259871,7.528869256642251,7.501082124259871,7.504942068396171,627500466877.0,345618870,6245,7.552237287560802,7.517520850603031
2022-01-26,7.53955882930103,7.553286605600419,7.5126175446745105,7.545389749611823,876864445144.0,463598451,9746,7.504942068396171,7.553286605600419
2022-01-29,7.573017256052546,7.593877844605118,7.560601162768557,7.590852123688581,706967308407.0,357191539,6768,7.545389749611823,7.593877844605118
2022-01-30,7.618251097876695,7.634820677745543,7.577121930876679,7.599901959208498,898588922114.0,450022759,12070,7.590852123688581,7.585281078639126
2022-01-31,7.571473648851271,7.64826303090192,7.571473648851271,7.630946580890459,1152328918382.0,559313274,10820,7.599901959208498,7.64826303090192
2022-02-01,7.679713639966372,7.679713639966372,7.643003635560718,7.669028288589683,2556450960447.0,1194512914,23565,7.630946580890459,7.645875825184813
2022-02-02,7.647786045440933,7.682943169878292,7.633853559681768,7.661527081358517,1142676541287.0,537977376,16993,7.669028288589683,7.653494909661253
2022-02-05,7.681560362559537,7.69484807238461,7.645397699428633,7.665753431861699,879707532239.0,412433736,13077,7.661527081358517,7.647786045440933
2022-02-06,7.645397699428633,7.659171367666058,7.614805364711073,7.623153068476902,544595363010.0,266448977,7388,7.665753431861699,7.614805364711073
2022-02-07,7.581719640125308,7.621195162809845,7.57198844937744,7.5883236773352225,1157631466983.0,586555002,14340,7.623153068476902,7.584773077612199
2022-02-08,7.586803535162581,7.636752112435779,7.58629630715272,7.6251071482389,884165678234.0,431824844,11615,7.5883236773352225,7.620705086838262
2022-02-09,7.6290038896529575,7.673223121121708,7.612336837167746,7.644440761556566,1127443471009.0,540064199,14855,7.6251071482389,7.645875825184813
2022-02-12,7.641084249174914,7.653494909661253,7.599901959208498,7.62608275807238,742630949176.0,362279455,11178,7.644440761556566,7.605392364814934
2022-02-13,7.596392304064196,7.6128310304073565,7.590852123688581,7.599401333415815,390281195558.0,195537795,6587,7.62608275807238,7.596392304064196
2022-02-14,7.596392304064196,7.623153068476902,7.596392304064196,7.611347717403621,421348534339.0,208622122,6020,7.599401333415815,7.610357618312838
2022-02-16,7.60688453121963,7.616283561580385,7.5883236773352225,7.596392304064196,463019445128.0,232710900,7479,7.611347717403621,7.591861714889934
2022-02-19,7.60688453121963,7.644919344958857,7.60688453121963,7.6290038896529575,723506087667.0,351818563,9865,7.596392304064196,7.621195162809845
2022-02-20,7.621195162809845,7.655390644826152,7.613818684808629,7.63433723562832,568639334173.0,275065485,8194,7.6290038896529575,7.6511201757027
2022-02-21,7.6586995582682995,7.682943169878292,7.6586995582682995,7.681560362559537,1778230153141.0,820746120,12754,7.63433723562832,7.682943169878292
2022-02-22,7.6953031349635665,7.706162970199575,7.665753431861699,7.685703061234547,1252884799482.0,575758881,15428,7.681560362559537,7.67368812926773
2022-02-23,7.682943169878292,7.724446645633537,7.67368812926773,7.703459047867175,1152647630850.0,520348181,13369,7.685703061234547,7.705262474866325
2022-02-26,7.669495251007694,7.687538766201629,7.652545692693921,7.660585461703256,1194087158427.0,562764795,14137,7.703459047867175,7.652545692693921
2022-02-27,7.640603826393634,7.67786350067821,7.629975707027789,7.656337166430183,752097083397.0,355978350,10066,7.660585461703256,7.666690200080086
2022-02-28,7.668561108015897,7.6838639802564295,7.656337166430183,7.668093709082406,638404044442.0,298637364,7971,7.656337166430183,7.6708948313621175
2022-03-02,7.6624678152002375,7.671360923190644,7.617267813628347,7.631431664576906,820868826178.0,398292706,12212,7.668093709082406,7.629975707027789
2022-03-05,7.67368812926773,7.68017564043659,7.663407664893479,7.679251425953058,1196459181142.0,553300580,7793,7.631431664576906,7.68017564043659
2022-03-06,7.698936199813447,7.72356247227797,7.674617497364363,7.697575346802343,1687276153017.0,766195997,17067,7.679251425953058,7.699842407396986
2022-03-07,7.701200180857446,7.7142311448490855,7.668093709082406,7.684324067681155,1119125686452.0,514962523,14231,7.697575346802343,7.669028288589683
2022-03-08,7.651595573857601,7.680637427560936,7.640603826393634,7.655864017616056,737108595488.0,349014769,10070,7.684324067681155,7.649692623711514
2022-03-09,7.665753431861699,7.704361167910313,7.664346632098617,7.693937325509272,1500943193793.0,684192797,15228,7.655864017616056,7.704361167910313
2022-03-12,7.643003635560718,7.659642954564682,7.643003635560718,7.643961949002529,2097864117168.0,1005308423,18807,7.693937325509272,7.643961949002529
2022-03-13,7.630946580890459,7.655864017616056,7.62608275807238,7.641564441260972,693606448658.0,333203849,8595,7.643961949002529,7.641084249174914
2022-03-14,7.645397699428633,7.666690200080086,7.641564441260972,7.653969180478774,476391473637.0,226019444,6590,7.641564441260972,7.650168700845001
2022-03-15,7.65491704784832,7.70210434005105,7.650168700845001,7.68662133494462,1464097927021.0,672275867,14208,7.653969180478774,7.680637427560936
2022-03-16,7.727535110475448,7.734996194022781,7.727094484779842,7.734121303328305,1094677691787.0,479191031,7545,7.68662133494462,7.734996194022781
2022-03-19,7.782807262839695,7.782807262839695,7.782807262839695,7.782807262839695,745277853936.0,310791432,4789,7.734121303328305,7.782807262839695
2022-03-26,7.831220214604293,7.831220214604293,7.783640596221253,7.813995675002791,3010253476291.0,1216916657,26091,7.782807262839695,7.791522819150732
2022-03-27,7.791522819150732,7.855932199718614,7.779466967458324,7.826842098158293,2980537879601.0,1189151897,29452,7.813995675002791,7.829232537543592
2022-03-28,7.804251383528112,7.8709295967551425,7.80057265467065,7.845807502637805,2993469149585.0,1172187240,29167,7.826842098158293,7.852050207265889
2022-03-29,7.85979918056211,7.8636512654486515,7.794823152179389,7.807916628926408,2849107652035.0,1158765837,31069,7.845807502637805,7.794823152179389
2022-03-30,7.783640596221253,7.8434564043761155,7.773173680482536,7.812782818577581,2379522302580.0,962901083,24658,7.807916628926408,7.830425617820331
2022-04-03,7.83241092718792,7.861341795599989,7.83241092718792,7.859026979751538,4091305718725.0,1581037953,26978,7.812782818577581,7.861341795599989
2022-04-04,7.8713112033234065,7.907651594711089,7.822444729489319,7.86940171257709,4613646992494.0,1764309575,41546,7.859026979751538,7.837159650001675
2022-04-05,7.840312983320164,7.901377353792616,7.83241092718792,7.87777633327726,3120492957954.0,1183322006,28680,7.86940171257709,7.881559917056899
2022-04-06,7.893945138235959,7.893945138235959,7.826842098158293,7.846589975291186,3185426613749.0,1246435605,31745,7.87777633327726,7.826842098158293
2022-04-09,7.804659297056102,7.834788107388194,7.795646536334594,7.8083230503910555,2857940653061.0,1161664780,29187,7.846589975291186,7.806289289267033
2022-04-10,7.807510042216193,7.857093864902493,7.80710329012598,7.853604813097837,4142951322452.0,1609652049,28386,7.8083230503910555,7.857093864902493
2022-04-11,7.869783902530146,7.8709295967551425,7.826443135456014,7.846980982138788,1704936513595.0,666769062,17725,7.853604813097837,7.828834527588089
2022-04-12,7.828436359157585,7.836369760545124,7.796057974316123,7.798112628829788,826358444136.0,339370762,8608,7.846980982138788,7.796057974316123
2022-04-13,7.754052639035757,7.81156848934518,7.754052639035757,7.781973234434385,1332767623678.0,556316605,16274,7.798112628829788,7.791935956938058
2022-04-16,7.803843303538772,7.822044008185619,7.7752758464868625,7.795234929002173,1078457778167.0,444204433,13334,7.781973234434385,7.785720896534624
2022-04-17,7.788211557847076,7.80016307039296,7.744136627627991,7.767263996757308,1176640512863.0,498306507,15581,7.795234929002173,7.783640596221253
2022-04-18,7.784057002639929,7.813995675002791,7.76004068088038,7.787382026484701,1050156292825.0,435983545,14532,7.767263996757308,7.762596048540069
2022-04-19,7.762596048540069,7.79934339821592,7.761744984658913,7.7823903355874595,971042179418.0,405171916,12107,7.787382026484701,7.784057002639929
2022-04-20,7.79770203551669,7.817222785508166,7.767687277186908,7.795646536334594,1622369778793.0,667794400,17778,7.7823903355874595,7.793586803371584
2022-04-24,7.81156848934518,7.821643126239982,7.783224016336037,7.80057265467065,1157013390595.0,473930782,14396,7.795646536334594,7.783640596221253
2022-04-25,7.791935956938058,7.804251383528112,7.775695749915245,7.795234929002173,1130817944206.0,465717214,10064,7.80057265467065,7.791935956938058
2022-04-26,7.804251383528112,7.842278779117352,7.795234929002173,7.826044013518965,2160475726257.0,862832399,20658,7.795234929002173,7.828436359157585
2022-04-27,7.836369760545124,7.8551570058813445,7.796469243086058,7.821242083523558,1695279701784.0,680333278,18944,7.826044013518965,7.799753318287247
2022-04-30,7.804659297056102,7.81762544305337,7.77485576666552,7.793586803371584,1712379625938.0,706515517,20294,7.821242083523558,7.77863014732581
2022-05-01,7.78155595923534,7.80994708647679,7.7664168980196555,7.780720886117918,1166714413426.0,487473048,15615,7.793586803371584,7.766840537085513
2022-05-02,7.782807262839695,7.809135398120538,7.767687277186908,7.791935956938058,933442786680.0,385769978,11825,7.780720886117918,7.776535028185241
2022-05-07,7.796057974316123,7.80954132465341,7.779466967458324,7.792761720816526,1193463803360.0,492851215,13584,7.791935956938058,7.787796878181171
2022-05-08,7.79934339821592,7.828436359157585,7.796057974316123,7.81237820598861,1120431506243.0,453590502,13345,7.792761720816526,7.805882040228621
2022-05-09,7.8168199657645525,7.828038032125829,7.780303087908373,7.804659297056102,1062381112476.0,433516516,13184,7.81237820598861,7.783640596221253
2022-05-10,7.784889295655098,7.81237820598861,7.783640596221253,7.795646536334594,685340967251.0,282130340,9124,7.804659297056102,7.802209316247118
2022-05-11,7.81237820598861,7.824445930877619,7.8009820712577405,7.81156848934518,1083134190253.0,438800319,13415,7.795646536334594,7.807510042216193
2022-05-14,7.803843303538772,7.816416983691801,7.76046702921342,7.765993079407675,2541868653642.0,1078017907,31613,7.81156848934518,7.768110378525988
2022-05-15,7.75833346749091,7.795646536334594,7.729735331385051,7.771488760117616,1535849837342.0,647773287,20749,7.765993079407675,7.789454566086673
2022-05-16,7.803435056952168,7.816416983691801,7.780303087908373,7.79770203551669,1126693095101.0,462839338,16345,7.771488760117616,7.785720896534624
2022-05-17,7.795646536334594,7.809135398120538,7.76046702921342,7.781973234434385,910613091840.0,380050890,13982,7.79770203551669,7.768956044538332
2022-05-18,7.781138509845015,7.806289289267033,7.767263996757308,7.78155595923534,847131388249.0,353662135,11878,7.781973234434385,7.777373602657861
2022-05-21,7.766840537085513,7.786967002614872,7.754052639035757,7.768110378525988,733135458950.0,310230165,9255,7.78155595923534,7.76046702921342
2022-05-22,7.764720544771477,7.778211474512493,7.752335163302292,7.766840537085513,725807126087.0,307525970,9324,7.768110378525988,7.768533300926033
2022-05-23,7.762596048540069,7.763871287820222,7.715569534520208,7.7226775164680035,1626897902319.0,720657574,18384,7.766840537085513,7.716015266642587
2022-05-24,7.72356247227797,7.735870319952567,7.71333788887187,7.722234744709607,924711093040.0,409717996,10848,7.7226775164680035,7.716906135298388
2022-05-25,7.731492029245684,7.738923757439457,7.71333788887187,7.724446645633537,843135068377.0,372740237,10399,7.722234744709607,7.730174795246222
2022-05-28,7.719573989259581,7.726212650507529,7.673223121121708,7.679251425953058,1354191494364.0,626364203,15893,7.724446645633537,7.673223121121708
2022-05-29,7.655390644826152,7.694392802629421,7.628031126930335,7.65491704784832,1226920993612.0,581594248,16592,7.679251425953058,7.68937110752969
2022-05-30,7.67368812926773,7.684324067681155,7.635303886259415,7.6577552711348655,755973278103.0,357285242,11450,7.65491704784832,7.640603826393634
2022-05-31,7.640603826393634,7.664346632098617,7.634820677745543,7.649216319820633,553225938866.0,263705340,8149,7.6577552711348655,7.645397699428633
2022-06-01,7.645397699428633,7.67275789664251,7.631431664576906,7.656337166430183,607292225947.0,287344426,9561,7.649216319820633,7.652070746116482
2022-06-06,7.652545692693921,7.652545692693921,7.605392364814934,7.609862200913554,1155532300434.0,572986285,14520,7.656337166430183,7.605392364814934
2022-06-07,7.614312146452,7.630461261783627,7.59890045687141,7.613818684808629,531953707898.0,262634715,7938,7.609862200913554,7.61085279039525
2022-06-08,7.6236419465115715,7.641564441260972,7.611842399580417,7.621684998724611,375618676268.0,184022895,6208,7.613818684808629,7.6246189861593985
2022-06-11,7.617759576608505,7.6246189861593985,7.57198844937744,7.602401335665818,514846375308.0,257184739,9847,7.621684998724611,7.582738488914411
2022-06-12,7.590852123688581,7.635786861395585,7.576097340623111,7.611347717403621,603538168560.0,298720182,8952,7.602401335665818,7.617759576608505
2022-06-13,7.62608275807238,7.660114319173928,7.62608275807238,7.656337166430183,946532454019.0,447867774,12250,7.611347717403621,7.660114319173928
2022-06-14,7.670428522190693,7.685703061234547,7.637716432664798,7.6676260915849905,986493898712.0,461696991,11189,7.656337166430183,7.647786045440933
2022-06-15,7.661527081358517,7.661997558901893,7.6246189861593985,7.641084249174914,391932615130.0,188360894,6054,7.6676260915849905,7.639642287858013
2022-06-18,0.0,0.0,0.0,7.641084249174914,0.0,0,0,7.641084249174914,7.639642287858013
2022-06-19,7.640123172695364,7.649216319820633,7.611347717403621,7.621684998724611,474002279080.0,232196221,6919,7.641084249174914,7.614312146452
2022-06-20,7.62608275807238,7.667158255319148,7.62608275807238,7.647786045440933,608952383859.0,290672207,9060,7.621684998724611,7.640123172695364
2022-06-21,7.641564441260972,7.659642954564682,7.621195162809845,7.636752112435779,409467342801.0,197577817,6554,7.647786045440933,7.6236419465115715
2022-06-22,7.630946580890459,7.662937850461535,7.622663951323595,7.650168700845001,687095282939.0,327209011,9380,7.636752112435779,7.66105638236183
2022-06-25,7.67786350067821,7.698936199813447,7.67786350067821,7.697575346802343,1295941114948.0,588415711,12963,7.650168700845001,7.698936199813447
2022-06-26,7.7102051944325325,7.732369222284388,7.664346632098617,7.693937325509272,840881025381.0,383347853,10759,7.697575346802343,7.684324067681155
2022-06-27,7.682482446534506,7.718240951959316,7.665284718471351,7.698029170272805,629069185605.0,285569203,7747,7.693937325509272,7.700295203420117
2022-06-28,7.7142311448490855,7.733245646529795,7.698936199813447,7.710653323501202,492653803752.0,220826174,7029,7.698029170272805,7.703459047867175
2022-06-29,7.70796153183549,7.716906135298388,7.68937110752969,7.704811922932594,528457949995.0,238239808,5923,7.710653323501202,7.711101251840158
2022-07-02,7.687538766201629,7.687538766201629,7.653969180478774,7.6577552711348655,832537894150.0,393394620,9489,7.704811922932594,7.653969180478774
2022-07-03,7.65491704784832,7.6638772587034705,7.636752112435779,7.655864017616056,421482183699.0,199603283,5783,7.6577552711348655,7.6638772587034705
2022-07-04,7.6783263565068856,7.693481640835175,7.660585461703256,7.674152921281675,452673380039.0,210424717,6116,7.655864017616056,7.665284718471351
2022-07-05,7.665284718471351,7.6783263565068856,7.645397699428633,7.6624678152002375,423507820654.0,199180783,5673,7.674152921281675,7.6544432264701125
2022-07-06,7.645397699428633,7.661527081358517,7.622663951323595,7.639642287858013,447715069525.0,215444597,6121,7.6624678152002375,7.633369649679584
2022-07-09,7.63433723562832,7.659642954564682,7.618742377670413,7.632885505395133,419215934235.0,203063361,5710,7.639642287858013,7.6236419465115715
2022-07-11,7.621195162809845,7.638198244285779,7.581719640125308,7.596392304064196,661558006783.0,332423679,9764,7.632885505395133,7.581719640125308
2022-07-12,7.58629630715272,7.6255950721324535,7.572502985020384,7.603897968521881,556514745917.0,277518915,7771,7.596392304064196,7.597897950521784
2022-07-13,7.62608275807238,7.645397699428633,7.610357618312838,7.6255950721324535,369673768509.0,180446258,5805,7.603897968521881,7.618251097876695
2022-07-16,7.616775808698373,7.620214770574455,7.578145472419466,7.6004023345004,618696782890.0,309682992,9480,7.6255950721324535,7.59890045687141
2022-07-17,0.0,0.0,0.0,7.6004023345004,0.0,0,0,7.6004023345004,7.59890045687141
2022-07-19,0.0,0.0,0.0,7.6004023345004,0.0,0,0,7.6004023345004,7.59890045687141
2022-07-20,0.0,0.0,0.0,7.6004023345004,0.0,0,0,7.6004023345004,7.59890045687141
2022-07-23,7.60887062919126,7.60887062919126,7.601901959875166,7.602900462204755,42777449038.0,21255816,416,7.6004023345004,7.604396348796338
2022-07-24,7.6128310304073565,7.6324011266014535,7.564238475170491,7.592366128519796,363721541115.0,183548541,6965,7.602900462204755,7.573017256052546
2022-07-25,7.5411524551363085,7.556427969440253,7.5411524551363085,7.542213463193403,518996340613.0,275289570,6793,7.592366128519796,7.5411524551363085
2022-07-26,7.550135342488429,7.560601162768557,7.534228326274089,7.5443321080536885,334178214318.0,176883538,5030,7.542213463193403,7.5443321080536885
2022-07-27,7.550135342488429,7.560601162768557,7.53955882930103,7.55171221535131,155115322108.0,81490702,3063,7.5443321080536885,7.550661243105336
2022-07-30,7.5595594960077,7.56164174558878,7.502186486602925,7.519692404116539,284947247752.0,154575743,6700,7.55171221535131,7.508787170634276
2022-07-31,7.508787170634276,7.517520850603031,7.468513271496337,7.479299637782834,425827591943.0,240516933,7439,7.519692404116539,7.480992162869525
2022-08-01,7.489970898834801,7.507141079727608,7.475905969367397,7.486613313139955,214324735301.0,120200913,4789,7.479299637782834,7.484368643286131
2022-08-02,7.490529402060711,7.522400231387125,7.45182223652793,7.492203042618741,373953963801.0,208528594,7155,7.486613313139955,7.518064181233078
2022-08-03,7.512071245835466,7.5406215286571525,7.510977752014095,7.534762657037537,535572933403.0,286276991,7550,7.492203042618741,7.5406215286571525
2022-08-06,7.560601162768557,7.583247524303362,7.55171221535131,7.580189417944541,526179295324.0,268675906,5066,7.534762657037537,7.583247524303362
2022-08-09,7.585281078639126,7.621684998724611,7.540090320145325,7.5883236773352225,948207889395.0,480358912,14268,7.580189417944541,7.576097340623111
2022-08-10,7.557994958530806,7.580699752224563,7.54274354536855,7.557994958530806,358889032034.0,187369900,5414,7.5883236773352225,7.577633832602728
2022-08-13,7.596392304064196,7.606387389772652,7.596392304064196,7.605392364814934,333437132100.0,166042982,2817,7.557994958530806,7.606387389772652
2022-08-14,7.652070746116482,7.652070746116482,7.607878073278507,7.628517626575055,1145780107365.0,557537738,13542,7.605392364814934,7.611347717403621
2022-08-15,7.611347717403621,7.67693714581808,7.59890045687141,7.6577552711348655,1567104722820.0,740679948,15722,7.628517626575055,7.67693714581808
2022-08-16,7.6760099320288875,7.706162970199575,7.650168700845001,7.674152921281675,1129465839089.0,525065847,14627,7.6577552711348655,7.6511201757027
2022-08-17,7.682482446534506,7.722234744709607,7.6787889981991535,7.7057128238944275,1776378809582.0,800125580,18859,7.674152921281675,7.714677473800927
2022-08-20,7.675546002537848,7.709756864454165,7.6638772587034705,7.683403681053826,835113066809.0,384616022,11010,7.7057128238944275,7.665284718471351
2022-08-21,7.69484807238461,7.696212639346407,7.6544432264701125,7.6760099320288875,556886843370.0,258437699,7555,7.683403681053826,7.669028288589683
2022-08-22,7.675081857716334,7.7226775164680035,7.669028288589683,7.699389406256737,964102939142.0,437135303,11065,7.6760099320288875,7.687538766201629
2022-08-23,7.7102051944325325,7.729735331385051,7.701652362642226,7.71333788887187,764466245217.0,341745931,7495,7.699389406256737,7.70796153183549
2022-08-24,7.708410667257367,7.740229524763182,7.682943169878292,7.711996507047669,846276690266.0,378888693,10595,7.71333788887187,7.719573989259581
2022-08-27,7.701652362642226,7.726212650507529,7.674152921281675,7.6984827878809465,777068831303.0,352621751,10571,7.711996507047669,7.67786350067821
2022-08-28,7.671360923190644,7.720017940432244,7.659642954564682,7.684783943522785,903051628714.0,415451518,10732,7.6984827878809465,7.6783263565068856
2022-08-29,7.6783263565068856,7.695757990554761,7.669028288589683,7.68017564043659,352199336012.0,162759304,5712,7.684783943522785,7.6708948313621175
2022-08-30,7.670428522190693,7.676473646389156,7.640603826393634,7.652070746116482,519206208775.0,246762860,8076,7.68017564043659,7.642044402873258
2022-08-31,7.642524134232902,7.6708948313621175,7.635303886259415,7.655390644826152,366420796438.0,173611441,6050,7.652070746116482,7.6676260915849905
2022-09-03,7.640603826393634,7.650168700845001,7.606387389772652,7.622174594817622,573212816677.0,280645925,7331,7.655390644826152,7.607878073278507
2022-09-04,7.618742377670413,7.650168700845001,7.6093665379542115,7.635303886259415,319854340400.0,154627340,5642,7.622174594817622,7.630946580890459
2022-09-05,7.631916513071252,7.646831391430482,7.62608275807238,7.635303886259415,239376157995.0,115723200,3753,7.635303886259415,7.627544390488503
2022-09-06,7.621195162809845,7.647308832356238,7.611347717403621,7.633369649679584,292045561045.0,141429910,4075,7.635303886259415,7.640123172695364
2022-09-07,7.635786861395585,7.645397699428633,7.618742377670413,7.633369649679584,279089618594.0,135184364,3938,7.633369649679584,7.620214770574455
2022-09-10,7.6128310304073565,7.618742377670413,7.587817219993427,7.599901959208498,349214697277.0,174826854,6015,7.633369649679584,7.591357046698551
2022-09-11,7.591861714889934,7.606387389772652,7.580189417944541,7.5883236773352225,335841603787.0,170173101,5195,7.599901959208498,7.582738488914411
